gs,opp_id,fg_pct,fg3,game_result,team_id,pts,game_location,tov,fta,game_score,pf,blk,ft_pct,fg3a,ft,ranker,ast,game_season,fg3_pct,fg,orb,fga,stl,age,trb,date_game,mp,drb,player_name
1,DAL,.316,0,W (+12),HOU,17,@,3,6,9.9,4,1,.833,0,5,15,4,15,,6,3,19,2,25-314,7,1988-11-30,27:00,4,Hakeem Olajuwon
1,PHO,.412,0,L (-15),HOU,18,@,3,5,12.8,4,4,.800,0,4,16,1,16,,7,2,17,1,25-316,12,1988-12-02,37:00,10,Hakeem Olajuwon
1,CHH,.611,0,W (+4),HOU,28,,6,7,22.9,5,5,.857,0,6,17,0,17,,11,2,18,3,25-317,14,1988-12-03,45:00,12,Hakeem Olajuwon
1,CLE,.619,0,W (+1),HOU,30,,1,6,28.2,5,3,.667,0,4,18,1,18,,13,3,21,3,25-320,15,1988-12-06,38:00,12,Hakeem Olajuwon
1,LAC,.500,0,L (-4),HOU,37,@,3,14,35.5,5,4,.786,0,11,19,6,19,,13,9,26,2,25-322,17,1988-12-08,41:00,8,Hakeem Olajuwon
1,SEA,.583,0,W (+19),HOU,19,,8,7,16.9,4,2,.714,0,5,20,2,20,,7,7,12,2,25-324,21,1988-12-10,39:00,14,Hakeem Olajuwon
1,DEN,.375,0,L (-25),HOU,15,@,5,4,10.1,2,3,.750,0,3,21,2,21,,6,5,16,1,25-327,12,1988-12-13,32:00,7,Hakeem Olajuwon
1,GSW,.467,0,W (+9),HOU,19,,7,8,19.0,3,3,.625,0,5,22,5,22,,7,7,15,3,25-329,19,1988-12-15,43:00,12,Hakeem Olajuwon
1,SAS,.667,0,W (+11),HOU,35,,3,8,35.9,4,8,.875,0,7,23,1,23,,14,4,21,2,25-332,17,1988-12-18,42:00,13,Hakeem Olajuwon
1,SAC,.381,0,W (+1),HOU,20,,5,8,11.0,4,1,.500,0,4,24,0,24,,8,7,21,3,25-334,14,1988-12-20,39:00,7,Hakeem Olajuwon
1,LAC,.368,0,W (+16),HOU,20,,2,9,23.7,3,5,.667,0,6,25,3,25,,7,4,19,6,25-336,18,1988-12-22,33:00,14,Hakeem Olajuwon
1,CHH,.588,0,W (+2),HOU,23,@,7,4,17.9,4,1,.750,0,3,26,2,26,,10,3,17,4,25-340,15,1988-12-26,38:00,12,Hakeem Olajuwon
1,MIA,.375,0,W (+8),HOU,22,@,2,14,17.8,4,4,.714,0,10,27,1,27,,6,3,16,3,25-341,7,1988-12-27,32:00,4,Hakeem Olajuwon
1,WSB,.429,0,L (-17),HOU,21,@,4,4,17.2,5,4,.750,0,3,28,2,28,,9,6,21,2,25-343,17,1988-12-29,38:00,11,Hakeem Olajuwon
1,DET,.500,0,L (-12),HOU,14,@,3,6,11.1,6,6,.667,0,4,29,3,29,,5,2,10,0,25-344,4,1988-12-30,31:00,2,Hakeem Olajuwon
1,UTA,.500,0,W (+2),HOU,26,,2,8,28.8,2,5,.750,0,6,30,0,30,,10,5,20,7,25-348,13,1989-01-03,39:00,8,Hakeem Olajuwon
1,PHI,.480,0,L (-1),HOU,26,,5,4,15.5,2,1,.500,0,2,31,1,31,,12,2,25,3,25-352,12,1989-01-07,45:00,10,Hakeem Olajuwon
1,SAS,.542,0,W (+5),HOU,29,@,4,4,21.3,6,4,.750,0,3,32,2,32,,13,2,24,3,25-356,9,1989-01-11,35:00,7,Hakeem Olajuwon
1,POR,.500,0,W (+10),HOU,32,,2,11,21.8,5,2,.545,0,6,33,0,33,,13,4,26,1,25-357,16,1989-01-12,42:00,12,Hakeem Olajuwon
1,DAL,.688,0,W (+12),HOU,29,,0,11,25.9,4,1,.636,0,7,34,1,34,,11,2,16,2,25-359,9,1989-01-14,33:00,7,Hakeem Olajuwon
1,LAL,.389,0,L (-11),HOU,19,@,0,6,20.8,4,0,.833,0,5,35,4,35,,7,7,18,5,25-361,10,1989-01-16,34:00,3,Hakeem Olajuwon
1,SAC,.353,0,L (-14),HOU,17,@,4,7,9.3,5,2,.714,0,5,36,2,36,,6,3,17,1,25-362,12,1989-01-17,39:00,9,Hakeem Olajuwon
1,SEA,.800,0,L (-16),HOU,25,@,2,14,21.2,5,0,.643,0,9,37,1,37,,8,3,10,2,25-364,7,1989-01-19,31:00,4,Hakeem Olajuwon
1,GSW,.368,0,L (-7),HOU,17,@,5,4,15.7,4,4,.750,1,3,38,2,38,.000,7,8,19,4,25-365,16,1989-01-20,40:00,8,Hakeem Olajuwon
1,MIA,.533,0,W (+25),HOU,20,,3,5,21.2,3,2,.800,0,4,39,3,39,,8,5,15,4,26-003,12,1989-01-24,36:00,7,Hakeem Olajuwon
1,LAC,.529,0,W (+6),HOU,20,,4,5,23.3,2,5,.400,0,2,40,0,40,,9,9,17,6,26-005,15,1989-01-26,40:00,6,Hakeem Olajuwon
1,SAS,.476,0,W (+5),HOU,20,@,4,0,15.7,5,4,,0,0,41,1,41,,10,7,21,1,26-007,17,1989-01-28,30:00,10,Hakeem Olajuwon
1,LAL,.500,0,L (-11),HOU,25,,6,12,20.0,3,5,.750,0,9,42,2,42,,8,3,16,2,26-010,11,1989-01-31,35:00,8,Hakeem Olajuwon
1,CHI,.421,0,W (+7),HOU,20,,2,4,18.3,4,3,1.000,0,4,43,1,43,,8,2,19,6,26-013,8,1989-02-03,38:00,6,Hakeem Olajuwon
1,DEN,.273,0,W (+12),HOU,17,,2,8,10.1,4,2,.625,1,5,44,1,44,.000,6,4,22,3,26-015,14,1989-02-05,38:00,10,Hakeem Olajuwon
1,LAC,.611,0,L (-3),HOU,30,@,2,11,28.2,6,7,.727,0,8,45,1,45,,11,2,18,2,26-018,12,1989-02-08,34:00,10,Hakeem Olajuwon
1,POR,.389,0,W (+3),HOU,19,@,2,6,13.6,6,1,.833,1,5,46,4,46,.000,7,3,18,3,26-019,5,1989-02-09,33:00,2,Hakeem Olajuwon
1,BOS,.682,0,W (+14),HOU,35,,3,8,35.2,3,2,.625,0,5,47,3,47,,15,7,22,3,26-024,19,1989-02-14,39:00,12,Hakeem Olajuwon
1,DEN,.591,0,W (+10),HOU,34,,3,13,25.6,6,2,.615,0,8,48,3,48,,13,3,22,0,26-027,15,1989-02-17,38:00,12,Hakeem Olajuwon
1,DAL,.560,0,W (+11),HOU,29,@,2,2,26.3,2,0,.500,0,1,49,3,49,,14,6,25,4,26-028,13,1989-02-18,43:00,7,Hakeem Olajuwon
1,CLE,.438,0,L (-20),HOU,21,@,5,10,17.4,4,1,.700,0,7,50,1,50,,7,5,16,5,26-030,14,1989-02-20,33:00,9,Hakeem Olajuwon
1,NYK,.542,0,L (-5),HOU,29,@,3,7,27.1,4,3,.429,1,3,51,3,51,.000,13,8,24,1,26-031,25,1989-02-21,41:00,17,Hakeem Olajuwon
1,CHI,.450,0,L (-9),HOU,24,@,0,8,17.9,4,2,.750,1,6,52,0,52,.000,9,3,20,2,26-034,7,1989-02-24,37:00,4,Hakeem Olajuwon
1,MIL,.588,0,L (-16),HOU,26,@,2,8,22.3,4,5,.750,0,6,53,1,53,,10,1,17,1,26-035,10,1989-02-25,34:00,9,Hakeem Olajuwon
1,WSB,.667,0,L (-6),HOU,27,,7,15,23.5,4,4,.467,0,7,54,4,54,,10,7,15,1,26-037,18,1989-02-27,38:00,11,Hakeem Olajuwon
1,DEN,.538,0,L (-10),HOU,16,@,5,4,6.5,2,0,.500,0,2,55,0,55,,7,1,13,0,26-040,10,1989-03-02,24:00,9,Hakeem Olajuwon
1,SEA,.273,0,L (-10),HOU,12,@,3,0,3.7,3,2,,0,0,56,1,56,,6,3,22,2,26-041,12,1989-03-03,32:00,9,Hakeem Olajuwon
1,LAL,.450,0,W (+5),HOU,22,,2,6,22.5,3,3,.667,0,4,57,3,57,,9,4,20,4,26-043,17,1989-03-05,43:00,13,Hakeem Olajuwon
1,UTA,.500,0,L (-37),HOU,22,@,4,2,13.6,5,1,1.000,0,2,58,1,58,,10,3,20,2,26-046,10,1989-03-08,32:00,7,Hakeem Olajuwon
1,DAL,.611,0,W (+10),HOU,29,,2,9,28.6,5,3,.778,0,7,59,1,59,,11,3,18,2,26-048,22,1989-03-10,42:00,19,Hakeem Olajuwon
1,NJN,.462,0,W (+30),HOU,19,,1,12,20.4,4,3,.583,0,7,60,3,60,,6,3,13,4,26-049,11,1989-03-11,28:00,8,Hakeem Olajuwon
1,LAL,.500,0,L (-1),HOU,30,@,0,10,28.4,6,6,.800,0,8,61,1,61,,11,6,22,2,26-051,11,1989-03-13,37:00,5,Hakeem Olajuwon
1,SAC,.500,0,L (-5),HOU,40,@,4,16,36.6,2,4,.750,0,12,62,4,62,,14,8,28,1,26-052,24,1989-03-14,42:00,16,Hakeem Olajuwon
1,MIL,.636,0,W (+16),HOU,32,,0,8,29.6,4,2,.500,1,4,63,1,63,.000,14,6,22,1,26-054,17,1989-03-16,40:00,11,Hakeem Olajuwon
1,POR,.563,0,W (+14),HOU,20,,1,4,12.5,5,0,.500,0,2,64,0,64,,9,0,16,3,26-056,3,1989-03-18,24:00,3,Hakeem Olajuwon
1,DEN,.516,0,L (-2),HOU,36,,9,6,24.0,4,2,.667,0,4,65,2,65,,16,5,31,3,26-059,23,1989-03-21,45:00,18,Hakeem Olajuwon
1,UTA,.484,0,L (-3),HOU,36,,2,10,29.5,5,4,.600,1,6,66,2,66,.000,15,5,31,5,26-062,12,1989-03-24,44:00,7,Hakeem Olajuwon
1,GSW,.667,0,W (+40),HOU,24,,4,11,26.1,3,4,.727,0,8,67,4,67,,8,4,12,2,26-063,15,1989-03-25,27:00,11,Hakeem Olajuwon
1,SEA,.650,0,W (+3),HOU,36,,2,13,33.7,4,5,.769,0,10,68,0,68,,13,3,20,3,26-066,12,1989-03-28,35:00,9,Hakeem Olajuwon
1,NJN,.524,0,W (+8),HOU,29,@,2,8,25.3,4,2,.875,0,7,69,2,69,,11,2,21,4,26-068,10,1989-03-30,40:00,8,Hakeem Olajuwon
1,BOS,.458,0,L (-17),HOU,27,@,3,8,20.7,3,7,.625,0,5,70,1,70,,11,3,24,2,26-069,9,1989-03-31,37:00,6,Hakeem Olajuwon
1,PHI,.333,0,L (-9),HOU,10,@,5,4,4.3,3,2,.500,0,2,71,0,71,,4,6,12,1,26-071,11,1989-04-02,38:00,5,Hakeem Olajuwon
1,IND,.500,0,W (+2),HOU,26,@,4,12,23.5,5,9,.667,0,8,72,0,72,,9,3,18,3,26-073,12,1989-04-04,41:00,9,Hakeem Olajuwon
1,ATL,.412,0,L (-8),HOU,20,@,4,6,15.6,6,6,1.000,0,6,73,1,73,,7,4,17,1,26-076,12,1989-04-07,39:00,8,Hakeem Olajuwon
1,MIA,.517,0,L (-3),HOU,43,@,7,19,35.4,4,5,.684,0,13,74,1,74,,15,4,29,8,26-077,13,1989-04-08,47:00,9,Hakeem Olajuwon
1,IND,.417,0,W (+9),HOU,13,,1,8,9.3,4,3,.375,0,3,75,0,75,,5,3,12,1,26-080,10,1989-04-11,36:00,7,Hakeem Olajuwon
1,PHO,.556,0,L (-8),HOU,33,,3,3,28.7,3,4,1.000,0,3,76,2,76,,15,7,27,1,26-082,16,1989-04-13,42:00,9,Hakeem Olajuwon
1,UTA,.188,0,L (-26),HOU,9,@,4,3,1.7,6,2,1.000,0,3,77,3,77,,3,5,16,0,26-083,12,1989-04-14,36:00,7,Hakeem Olajuwon
1,DAL,.714,0,W (+2),HOU,34,@,1,7,39.1,5,4,.571,0,4,78,7,78,,15,4,21,3,26-085,19,1989-04-16,47:00,15,Hakeem Olajuwon
1,SAS,.438,0,W (+8),HOU,26,,3,12,25.8,3,4,1.000,0,12,79,4,79,,7,5,16,0,26-086,16,1989-04-17,41:00,11,Hakeem Olajuwon
1,SAS,.550,0,W (+15),HOU,29,@,1,10,31.0,3,7,.700,1,7,80,2,80,.000,11,3,20,3,26-088,15,1989-04-19,41:00,12,Hakeem Olajuwon
1,PHO,.545,0,W (+11),HOU,26,@,4,4,25.7,4,8,.500,0,2,81,5,81,,12,2,22,2,26-090,16,1989-04-21,42:00,14,Hakeem Olajuwon
1,MIA,.571,0,L (-2),HOU,19,,6,5,17.3,3,4,.600,0,3,82,4,82,,8,3,14,1,26-091,17,1989-04-22,40:00,14,Hakeem Olajuwon
